0.119987,0.117073
0.1,0.122764
0.119987,0.132114
0.2,0.150122
0.280013,0.16626
0.319987,0.174634
0.4,0.18248
0.480013,0.187724
0.519987,0.189512
0.6,0.192805
0.680013,0.196382
0.719987,0.197846
0.8,0.200447
0.880013,0.203293
0.919987,0.205813
1,0.207398
1.08001,0.208699
1.11999,0.209837
1.2,0.210854
1.30404,0.21752
1.32103,0.218374
1.4,0.218862
1.48001,0.221585
1.54004,0.221098
1.6,0.222439
1.68001,0.22378
1.71999,0.224146
1.8,0.225447
1.88001,0.226382
1.91999,0.226545
2,0.224106
2.08001,0.223496
2.11999,0.224797
2.2,0.224675
2.28001,0.226423
2.31999,0.22687
2.4,0.225935
2.48001,0.227724
2.51999,0.22748
2.6,0.227886
2.68001,0.229472
2.71999,0.228984
2.8,0.229675
2.88001,0.229675
2.964,0.235569
3,0.234634
3.08001,0.236016
3.11999,0.234878
3.2,0.234715
3.28001,0.234553
3.31999,0.235488
3.4,0.235528
3.48001,0.235854
3.51999,0.238049
3.6,0.237642
3.68001,0.237805
3.71999,0.23561
3.8,0.236707
3.88001,0.23687
3.91999,0.235528
4,0.233902
4.08001,0.236504
4.11999,0.235732
4.2,0.234146
4.28001,0.234593
4.31999,0.234553
4.4,0.235732
4.48001,0.235041
4.51999,0.235772
4.64401,0.238008
4.68001,0.238821
4.71999,0.237602
4.8,0.238008
4.88001,0.240041
4.91999,0.23939
5,0.239919
5.08001,0.241463
5.11999,0.242927
5.2,0.247154
5.28001,0.250041
5.31999,0.249431
5.4,0.24935
5.48001,0.256463
5.51999,0.262317
5.6,0.273171
5.68001,0.285935
5.71999,0.292154
5.8,0.301179
5.88001,0.305325
5.91999,0.30748
6,0.304594
6.08001,0.306341
6.11999,0.30565
6.21999,0.308496
6.32298,0.305772
6.34004,0.307033
6.4,0.305894
6.48001,0.306057
6.51999,0.307073
6.6,0.305894
6.68001,0.306545
6.71999,0.307033
6.8,0.306748
6.88001,0.30752
6.91999,0.307073
7,0.310569
7.08001,0.318455
7.11999,0.322927
7.2,0.332033
7.28001,0.344024
7.31999,0.349797
7.4,0.358618
7.48001,0.364553
7.51999,0.367276
7.6,0.367398
7.68001,0.372439
7.71999,0.371585
7.8,0.373089
7.88001,0.374472
7.92298,0.381138
8,0.381789
8.08001,0.379268
8.11999,0.381341
8.2,0.381667
8.28001,0.380406
8.31999,0.380772
8.4,0.383618
8.48001,0.38565
8.51999,0.388333
