6.21999,0.316382,0.131631
6.32298,0.316789,0.105739
6.34004,0.315945,0.0845547
6.4,0.317317,0.0873252
6.48001,0.317561,0.083865
6.51999,0.317297,0.0812864
6.6,0.31686,0.0773246
6.68001,0.317093,0.085456
6.71999,0.31751,0.080632
6.8,0.31689,0.0812277
6.88001,0.317205,0.0811219
6.91999,0.31936,0.0894727
7,0.328852,0.0881873
7.08001,0.333984,0.0978274
7.11999,0.343181,0.0975218
7.2,0.355163,0.0868628
7.28001,0.36002,0.0969653
7.31999,0.368994,0.101828
7.4,0.373465,0.10987
7.48001,0.375518,0.116187
7.51999,0.377266,0.105884
7.6,0.38063,0.118836
7.68001,0.381341,0.111821
7.71999,0.382795,0.103533
7.8,0.384217,0.104858
7.88001,0.391778,0.122637
7.92298,0.392561,0.115042
8,0.39126,0.110987
8.08001,0.392835,0.12915
8.11999,0.39439,0.128488
8.2,0.394207,0.119341
8.28001,0.39438,0.120211
8.31999,0.395803,0.140314
8.4,0.399157,0.136106
8.48001,0.401159,0.135502
8.51999,0.403963,0.134632
8.6,0.405407,0.138653
8.68001,0.406402,0.143692
8.71999,0.406707,0.131611
8.8,0.409096,0.144515
8.88001,0.409543,0.140546
8.91999,0.411331,0.149394
9,0.412642,0.140981
9.08001,0.413709,0.142603
9.11999,0.416463,0.150205
9.2,0.416209,0.135032
9.28001,0.417287,0.128198
9.31999,0.415559,0.151244
9.4,0.416443,0.155609
9.48001,0.416067,0.13667
9.51999,0.407846,0.18154
9.64303,0.407348,0.135831
9.68001,0.408831,0.112973
9.71999,0.408618,0.118475
9.8,0.408618,0.108369
9.88001,0.40686,0.123597
9.91999,0.40749,0.112237
10,0.406911,0.0891866
10.08,0.407663,0.0940929
10.12,0.408557,0.0938303
10.2,0.408709,0.0778811
10.28,0.40877,0.0566101
10.32,0.407846,0.0829754
10.4,0.409136,0.0840374
10.48,0.407358,0.0862789
10.52,0.406087,0.0852953
10.6,0.405203,0.101723
10.68,0.404929,0.104615
10.72,0.403933,0.0917926
10.8,0.402419,0.0872939
10.88,0.402602,0.099728
10.92,0.40185,0.10657
11,0.401352,0.0928036
11.08,0.400132,0.101158
11.12,0.401189,0.0962756
11.2,0.405254,0.131576
11.323,0.405071,0.066501
11.34,0.403598,0.0853032
11.4,0.403974,0.106315
11.48,0.404329,0.071082
11.52,0.403852,0.0738879
11.6,0.40123,0.108279
11.68,0.40064,0.0973846
11.72,0.399756,0.0946141
11.8,0.400498,0.108075
11.88,0.400152,0.0962795
11.92,0.397967,0.0828696
12,0.39627,0.0838336
12.08,0.395589,0.0629311
12.12,0.392978,0.0930231
12.2,0.391138,0.0897117
12.28,0.388425,0.0894688
12.32,0.387063,0.06906
12.4,0.384787,0.102405
12.48,0.383089,0.0615321
12.52,0.382419,0.0723909
12.6,0.381524,0.0847937
12.68,0.380437,0.0374475
12.72,0.379238,0.0488001
12.8,0.379197,0.0360642
12.88,0.368486,0.0663796
12.963,0.368943,0.0540355
13,0.368384,0.0247351
13.08,0.367652,0.0215962
13.12,0.368089,0.0209104
13.2,0.369217,0.0218196
13.28,0.369065,0.0231598
13.32,0.368974,0.0408333
13.4,0.368628,0.025076
13.48,0.368445,0.048322
13.52,0.368872,0.0272039
13.6,0.36811,0.0187551
13.68,0.366839,0.0215452
13.72,0.367124,0.0142329
13.8,0.366789,0.0173914
13.88,0.366961,0.025656
13.92,0.366758,0.00947943
14,0.367144,0.0451204
14.08,0.367632,0.0256678
14.12,0.366911,0.0235556
14.2,0.365945,0.0145777
14.28,0.365996,0.0271177
14.32,0.366596,0.0181555
14.4,0.366738,0.0266474
14.48,0.366789,0.0474795
14.52,0.363587,0.17842
14.643,0.365315,0.0722851
14.68,0.365925,0.0427691
14.72,0.366372,0.0183162
14.8,0.365955,0.038486
14.88,0.366758,0.049384
14.92,0.366799,0.0174972
15,0.366098,0.0554698
15.08,0.366463,0.0611284
15.12,0.366819,0.0322395
15.2,0.367652,0.0245392
15.28,0.368394,0.0371614
15.32,0.368191,0.0180458
15.4,0.368974,0.0168349
15.48,0.369431,0.0323296
15.52,0.369594,0.0129593
15.6,0.370498,0.0198563
15.68,0.370874,0.0258637
15.72,0.371047,0.0156358
15.8,0.36935,0.0183946
15.88,0.368425,0.0205342
15.92,0.371677,0.0272039
16,0.376047,0.0168114
16.08,0.376839,0.0110038
16.12,0.378821,0.011427
16.2,0.378496,0.0161217
16.323,0.379278,0.0110117
16.34,0.377866,0.0117797
16.4,0.377571,0.0133747
16.48,0.375498,0.00963618
16.52,0.374766,0.0148834
16.6,0.373079,0.0114741
16.68,0.373384,0.017987
16.72,0.373313,0.0126183
16.8,0.373923,0.00968713
16.88,0.374929,0.0207262
16.92,0.375376,0.00998495
17,0.376545,0.0106355
17.08,0.376047,0.0103337
17.12,0.37748,0.0139664
17.2,0.378059,0.016784
17.28,0.378181,0.030962
17.32,0.378283,0.0356684
17.4,0.378811,0.0175795
17.48,0.380183,0.0430748
17.52,0.379736,0.0212043
17.6,0.380142,0.0192253
17.68,0.380356,0.0237201
17.72,0.380244,0.0215727
17.8,0.380478,0.0224857
17.88,0.380783,0.080922
17.964,0.38061,0.0583657
18.02,0.380813,0.0173248
18.08,0.381026,0.0301547
18.12,0.381108,0.0145542
18.2,0.38249,0.0176892
18.28,0.382998,0.0212278
18.32,0.382256,0.0141192
18.4,0.381494,0.0145503
18.48,0.38187,0.0110313
18.52,0.382917,0.0131748
18.6,0.382937,0.00968713
18.68,0.383435,0.0128456
18.72,0.385488,0.0161883
18.8,0.386585,0.0160433
18.88,0.383313,0.0189785
18.92,0.381545,0.0161491
19,0.380061,0.0150872
19.08,0.380295,0.0153105
19.12,0.37877,0.0128652
19.2,0.376738,0.00840962
19.28,0.376128,0.00550191
19.32,0.374644,0.00320161
19.4,0.374451,0.00269609
19.48,0.374055,0.0174697
19.52,0.377744,0.0582364
19.643,0.377978,0.0193586
19.68,0.377825,0.0752947
19.72,0.378089,0.0481221
19.8,0.37873,0.0638716
19.88,0.378567,0.0745149
19.92,0.378791,0.0543529
20,0.37997,0.0423028
20.08,0.378811,0.049913
20.12,0.379837,0.0506811
20.2,0.380061,0.0152478
20.28,0.379665,0.0333093
20.32,0.379563,0.0345594
20.4,0.379949,0.0183711
20.48,0.380539,0.00914242
20.52,0.379949,0.0176578
20.6,0.380132,0.0178695
20.68,0.379726,0.0144288
20.721,0.380752,0.0136333
20.8,0.381717,0.018567
20.88,0.381524,0.0173718
20.92,0.3819,0.0188139
21,0.382144,0.0178146
21.08,0.381809,0.0223721
21.12,0.382754,0.0125713
21.2,0.382713,0.0787549
21.323,0.382947,0.0234654
21.34,0.382459,0.0106942
21.4,0.382571,0.0156201
21.48,0.382764,0.00741818
21.52,0.382236,0.0100241
21.62,0.382754,0.0283678
21.68,0.383293,0.0410998
21.72,0.384258,0.0272313
21.8,0.383933,0.019723
21.88,0.383598,0.0285637
21.92,0.383872,0.0593964
22,0.38377,0.0303036
22.08,0.383933,0.0299705
22.12,0.38501,0.0348925
22.2,0.385518,0.0337208
22.28,0.385335,0.044995
22.32,0.385335,0.0289125
22.4,0.385874,0.0235164
22.48,0.385539,0.0330899
22.52,0.385132,0.0166507
22.6,0.385152,0.0197583
22.68,0.385691,0.025511
22.72,0.385274,0.0241434
22.8,0.388415,0.025268
22.88,0.380102,0.115783
22.963,0.379045,0.0295042
23,0.378201,0.0299627
23.08,0.37872,0.0292181
23.12,0.378364,0.0292926
23.2,0.378222,0.0309502
23.28,0.377866,0.0315968
23.32,0.37815,0.0360171
23.4,0.378923,0.0303232
23.48,0.379543,0.0307464
23.52,0.379289,0.0289948
23.6,0.378506,0.0268786
23.68,0.378679,0.0288067
23.72,0.378933,0.0246841
23.8,0.379258,0.0230853
23.88,0.37936,0.0264319
23.92,0.379827,0.0231362
24,0.37999,0.0233165
24.08,0.380417,0.0262948
24.12,0.381057,0.0229442
24.2,0.381362,0.0230657
24.28,0.381352,0.0269257
24.32,0.382368,0.0230461
24.4,0.382632,0.0236143
24.48,0.382754,0.0236927
24.52,0.383089,0.0742797
24.643,0.383628,0.0308797
24.68,0.382622,0.0395479
24.71,0.382358,0.024159
24.79,0.382185,0.0241747
24.87,0.382785,0.0408137
24.91,0.383811,0.027486
24.99,0.38315,0.0275644
25.07,0.383262,0.0406021
25.11,0.38373,0.0237162
25.19,0.383669,0.0241159
25.27,0.383679,0.0376748
25.33,0.384583,0.0230344
25.39,0.386585,0.0227992
25.47,0.387266,0.0274469
25.51,0.390844,0.0250368
25.59,0.389817,0.0277094
25.67,0.389969,0.0308914
25.71,0.391047,0.0299039
25.8,0.391819,0.0341126
25.88,0.392581,0.0400103
25.92,0.392602,0.040508
26,0.392632,0.037808
26.08,0.393506,0.0379922
26.12,0.393262,0.0370713
26.2,0.395965,0.0516333
26.304,0.397022,0.0404728
26.321,0.397398,0.0296884
26.4,0.397835,0.0271921
26.48,0.398222,0.0345672
26.52,0.39873,0.0292495
26.6,0.398902,0.031636
26.68,0.399065,0.0353901
26.72,0.400356,0.0321611
26.8,0.400864,0.0356527
26.88,0.40003,0.0429494
26.92,0.400752,0.0401357
27,0.402144,0.0442779
27.08,0.402093,0.0510455
27.12,0.403089,0.0528325
27.2,0.40435,0.0615438
27.28,0.405661,0.0700749
27.32,0.406697,0.0701846
27.4,0.407724,0.0764037
27.48,0.408201,0.0829441
27.52,0.409492,0.0865728
27.6,0.411626,0.0921335
27.68,0.410976,0.0923059
27.72,0.412683,0.0976002
27.8,0.413953,0.0970163
27.88,0.423455,0.174419
27.963,0.425122,0.104172
28.02,0.42437,0.117848
28.08,0.423465,0.11929
28.12,0.425976,0.124005
28.2,0.427957,0.126481
28.28,0.428059,0.129961
28.32,0.428333,0.136282
28.4,0.429787,0.13872
28.48,0.429695,0.139864
28.52,0.430193,0.142368
28.6,0.432236,0.14602
28.68,0.433831,0.150801
28.71,0.433933,0.1547
28.79,0.434461,0.153086
28.87,0.435813,0.159943
28.91,0.434634,0.159943
28.99,0.434848,0.163474
29.07,0.434512,0.180485
29.11,0.434756,0.172429
29.19,0.435417,0.176328
29.27,0.436839,0.178099
29.31,0.438262,0.186877
29.39,0.439207,0.190318
29.47,0.439919,0.188676
29.51,0.437967,0.233957
29.613,0.439085,0.194934
29.67,0.438079,0.195545
29.71,0.440396,0.197156
29.79,0.440274,0.198026
29.87,0.437927,0.200205
29.91,0.437348,0.204127
29.99,0.438496,0.20571
30.07,0.43813,0.208947
30.11,0.437541,0.206126
30.19,0.438252,0.20506
30.27,0.437541,0.202932
30.31,0.438557,0.20979
30.39,0.437581,0.207913
30.47,0.438059,0.216307
30.51,0.438343,0.208011
30.59,0.439898,0.215488
30.67,0.440112,0.206737
30.71,0.439888,0.210828
30.8,0.439807,0.212086
30.88,0.440813,0.199315
30.92,0.440925,0.221667
31,0.439817,0.222173
31.08,0.439919,0.190901
31.12,0.440549,0.212008
31.2,0.433222,0.197748
31.283,0.433557,0.247853
31.32,0.433923,0.207556
31.4,0.435041,0.212498
31.48,0.435417,0.232507
31.52,0.436555,0.242801
31.6,0.436758,0.200181
31.68,0.436839,0.218725
31.72,0.437175,0.213732
31.8,0.437266,0.200769
31.88,0.437957,0.201819
31.92,0.438425,0.205561
32,0.43813,0.208132
32.08,0.439949,0.199625
32.12,0.440783,0.204151
32.2,0.441311,0.171049
32.28,0.442195,0.210754
32.32,0.441646,0.204582
32.4,0.443262,0.19658
32.48,0.4431,0.190655
32.52,0.443354,0.216232
32.6,0.442988,0.14986
32.68,0.442957,0.180368
32.709,0.443445,0.207395
32.79,0.443303,0.195639
32.87,0.438455,0.195612
32.934,0.441463,0.24355
32.99,0.441453,0.208971
33.07,0.44128,0.00682645
33.11,0.451646,0.00832732
33.19,0.463669,0.0112233
33.27,0.46938,0.0191626
33.31,0.481809,0.024884
33.41,0.493557,0.0314165
33.47,0.500905,0.0348102
33.51,0.508791,0.0369498
33.59,0.518496,0.0464841
33.67,0.52502,0.051841
33.71,0.530894,0.0513551
33.79,0.535925,0.0549055
33.87,0.537632,0.0674376
33.91,0.538852,0.0586126
33.99,0.543364,0.064475
34.07,0.544695,0.0746363
34.11,0.546565,0.0688993
34.19,0.547266,0.0763371
34.27,0.54753,0.0757101
34.31,0.541433,0.0727044
34.39,0.539482,0.0786178
34.47,0.53936,0.079911
34.51,0.518587,0.120827
34.634,0.519329,0.0837748
34.67,0.519959,0.0928115
34.71,0.520986,0.0837592
34.8,0.518841,0.0883402
34.88,0.519339,0.0923961
34.92,0.519756,0.086518
35,0.52125,0.0880541
35.08,0.521972,0.0846879
35.12,0.524014,0.0874663
35.2,0.524258,0.0905582
35.28,0.525844,0.0864474
35.32,0.528963,0.0886576
35.4,0.531291,0.0856872
35.48,0.53253,0.0891435
35.52,0.534939,0.0884264
35.6,0.536656,0.0846487
35.68,0.536575,0.088254
35.71,0.537083,0.0842647
35.79,0.5375,0.0872978
35.87,0.537795,0.10293
35.91,0.540447,0.0929839
35.99,0.541362,0.0894962
36.07,0.54251,0.0941477
36.11,0.545163,0.0970398
36.19,0.539827,0.172499
36.295,0.54063,0.138437
36.312,0.542866,0.103698
36.39,0.545589,0.100245
36.47,0.547256,0.150589
36.51,0.549512,0.104485
36.59,0.549929,0.109211
36.67,0.549289,0.116077
36.71,0.549644,0.119565
36.79,0.548943,0.117409
36.87,0.548567,0.121712
36.91,0.549654,0.115054
36.99,0.551291,0.116367
37.07,0.55188,0.107001
37.11,0.552154,0.113479
37.19,0.551646,0.17157
37.27,0.552033,0.112723
37.31,0.552073,0.135863
37.39,0.550559,0.170222
37.47,0.549522,0.133841
37.51,0.548059,0.243746
37.59,0.547378,0.245768
37.67,0.547724,0.0884186
37.714,0.553425,0.184506
37.79,0.559228,0.112084
37.87,0.557876,0.182519
37.954,0.561707,0.107856
38.01,0.566941,0.038337
38.07,0.571047,0.0280151
38.11,0.576463,0.0216941
38.19,0.58314,0.0459394
38.27,0.58748,0.0468995
38.31,0.594594,0.0356214
38.39,0.600854,0.0376199
38.47,0.6044,0.0351433
38.51,0.611413,0.0429886
38.59,0.615467,0.0238612
38.67,0.617327,0.0442426
38.71,0.619776,0.0470171
38.8,0.625752,0.0615399
38.88,0.62875,0.0794838
38.92,0.632287,0.0628527
39,0.633608,0.0645848
39.08,0.634268,0.0691344
39.12,0.636951,0.0606699
39.2,0.637957,0.0658662
39.28,0.638384,0.081165
39.32,0.638943,0.073398
39.4,0.640183,0.0759295
39.48,0.640183,0.0751301
39.52,0.630091,0.169325
39.644,0.627602,0.0841706
39.68,0.62748,0.0816705
39.72,0.628018,0.0926077
39.8,0.63,0.0807888
39.88,0.631697,0.0831753
39.92,0.63627,0.086902
40,0.639858,0.0856245
40.08,0.64127,0.093799
40.12,0.644919,0.0881521
40.2,0.649258,0.0908247
40.28,0.651372,0.0861966
40.32,0.654827,0.0962051
40.4,0.658028,0.0880737
40.48,0.65875,0.0882892
40.52,0.661331,0.0971534
40.6,0.661931,0.103067
40.68,0.662429,0.112636
40.709,0.666667,0.108102
40.79,0.670041,0.11081
40.87,0.672348,0.106719
40.91,0.675467,0.114294
40.99,0.677388,0.117899
41.07,0.679075,0.122453
41.11,0.683211,0.123875
41.19,0.672713,0.184369
41.315,0.674807,0.122676
41.332,0.679309,0.123938
41.39,0.683516,0.128539
41.47,0.685457,0.136219
41.51,0.688435,0.134597
41.59,0.690305,0.112656
41.67,0.69125,0.0724771
41.71,0.691606,0.137622
41.79,0.691331,0.131219
41.87,0.69127,0.110563
41.91,0.691189,0.138876
41.99,0.690955,0.132163
42.07,0.690722,0.119286
42.11,0.690427,0.119388
42.19,0.690396,0.12567
42.27,0.690285,0.114553
42.31,0.690864,0.124169
42.39,0.691037,0.12328
42.47,0.69125,0.097655
42.51,0.690844,0.115117
42.59,0.690661,0.126395
42.67,0.689929,0.0814549
42.71,0.693283,0.0724614
42.8,0.696677,0.0878307
42.88,0.692327,0.175371
42.964,0.69687,0.069252
43.02,0.700325,0.0706627
43.08,0.701778,0.077548
43.12,0.705417,0.0860673
43.2,0.707256,0.0829049
43.28,0.70811,0.0860399
43.32,0.709787,0.0857852
43.4,0.710427,0.0898646
43.48,0.710274,0.102463
43.52,0.710112,0.0916123
43.6,0.710386,0.087239
43.68,0.711484,0.0827795
43.72,0.712398,0.0913263
43.8,0.713923,0.093897
43.88,0.713476,0.0931877
43.92,0.714624,0.103008
44,0.715915,0.0950687
44.08,0.717134,0.0873409
44.12,0.718781,0.107875
44.2,0.721738,0.107934
44.28,0.722541,0.0995321
44.32,0.72502,0.110606
44.4,0.727266,0.109364
44.48,0.728465,0.104305
44.52,0.727591,0.15113
44.644,0.730041,0.148622
44.68,0.730173,0.118863
44.708,0.732094,0.121508
44.79,0.7344,0.133919
44.87,0.735722,0.12382
44.91,0.736738,0.117837
44.99,0.738394,0.122704
45.07,0.739116,0.1271
45.11,0.740691,0.126756
45.19,0.741504,0.119678
45.27,0.742805,0.128296
45.31,0.743526,0.114173
45.39,0.744685,0.132575
45.47,0.745285,0.107393
45.51,0.746596,0.123107
45.59,0.746748,0.110983
45.67,0.747561,0.103282
45.71,0.748516,0.116246
45.79,0.749949,0.127324
45.87,0.75127,0.119322
45.91,0.751321,0.116065
45.99,0.751494,0.121015
46.07,0.752642,0.106261
46.11,0.753008,0.116097
46.19,0.751382,0.186587
46.315,0.753232,0.0264633
46.332,0.753577,0.110262
46.39,0.754248,0.0274351
46.47,0.755528,0.136791
46.51,0.755701,0.148258
46.59,0.755864,0.0686407
46.67,0.755193,0.123918
46.71,0.755102,0.00291162
46.8,0.755112,0.132771
46.88,0.755285,0.10077
46.92,0.754421,0.139303
47,0.754553,0.129338
47.08,0.75501,0.0935012
47.12,0.753923,0.122206
47.2,0.754675,0.136153
47.28,0.754522,0.0270393
47.32,0.755305,0.0779869
47.4,0.754898,0.0787589
47.48,0.755437,0.0817841
47.52,0.755935,0.102475
47.6,0.754522,0.115658
47.68,0.75502,0.0690247
47.72,0.754573,0.078947
47.8,0.754421,0.0768818
47.88,0.740742,0.127704
47.964,0.742622,0.0545058
48,0.742896,0.0591416
48.08,0.742886,0.0884734
48.12,0.743679,0.087623
48.2,0.743821,0.0958367
48.28,0.743242,0.0316478
48.32,0.743933,0.078026
48.4,0.743526,0.0889202
48.48,0.74376,0.0222545
48.52,0.743882,0.0723321
48.6,0.743079,0.0974003
48.68,0.742327,0.0408568
48.708,0.740945,0.0550387
48.8,0.739654,0.077207
48.88,0.739228,0.0263692
48.92,0.738415,0.0703296
49,0.737683,0.0241159
49.08,0.736667,0.0423929
49.12,0.735742,0.0235242
49.2,0.734543,0.0187316
49.28,0.734096,0.0349434
49.32,0.733862,0.0511984
49.4,0.733618,0.0211965
49.48,0.733343,0.017407
49.52,0.723486,0.131278
49.646,0.722957,0.0183475
49.68,0.723283,0.0150166
49.72,0.7219,0.0109607
49.8,0.721087,0.041523
49.88,0.720335,0.0229834
49.92,0.720274,0.0824699
50,0.720224,0.0299549
50.08,0.719675,0.0394382
50.12,0.719685,0.0225994
50.2,0.719268,0.0264084
50.28,0.718953,0.0458845
50.32,0.719035,0.0414916
50.4,0.719136,0.0550466
50.48,0.718618,0.0354254
50.52,0.718781,0.0409273
50.6,0.717652,0.0347357
50.68,0.716789,0.0573351
50.72,0.715467,0.0332975
50.8,0.714248,0.0317614
50.88,0.712937,0.0664971
50.92,0.711829,0.0194017
51,0.710569,0.044462
51.08,0.709248,0.0297746
51.12,0.708455,0.0194605
51.2,0.694431,0.0974748
51.326,0.694319,0.0453085
51.343,0.694939,0.0341714
51.4,0.695335,0.069879
51.48,0.695193,0.0230618
51.52,0.695356,0.0460452
51.6,0.695488,0.0459747
51.68,0.695742,0.0779829
51.72,0.695925,0.042679
51.8,0.696809,0.0403944
51.88,0.696758,0.0307151
51.92,0.697398,0.00470249
52,0.697764,0.0105061
52.08,0.698293,0.0100672
52.12,0.698648,0.0146914
52.2,0.702083,0.00708116
52.28,0.704909,0.0167683
52.32,0.708943,0.0135667
52.4,0.711677,0.0156906
52.48,0.713394,0.0221644
52.52,0.718689,0.0145738
52.6,0.723384,0.0183632
52.68,0.727236,0.0312755
52.708,0.733516,0.020832
52.8,0.738577,0.0263966
52.88,0.747053,0.0906679
52.966,0.752805,0.0374161
53.02,0.757195,0.0318202
53.08,0.759096,0.0462686
53.12,0.762297,0.0379569
53.2,0.764329,0.0398066
53.28,0.767154,0.0464645
53.32,0.771128,0.0438977
53.4,0.774532,0.0506184
53.48,0.777185,0.0518528
53.52,0.780549,0.0521389
53.6,0.782703,0.0474951
53.68,0.784238,0.0524759
53.72,0.786118,0.0515471
53.8,0.78627,0.0520095
53.88,0.786108,0.0503049
53.92,0.787439,0.0575036
54,0.788313,0.0559322
54.08,0.78748,0.0647494
54.12,0.787195,0.0932269
54.2,0.78688,0.0658035
54.28,0.785996,0.0623628
54.32,0.785579,0.0744913
54.4,0.784604,0.0812747
54.48,0.78497,0.0146874
54.52,0.768161,0.154281
54.646,0.770132,0.0136215
54.68,0.770173,0.0349983
54.72,0.767744,0.0319142
54.79,0.765325,0.021655
54.87,0.764085,0.0522094
54.91,0.76312,0.0334582
54.99,0.762754,0.0293043
55.07,0.763191,0.0443053
55.11,0.76373,0.0371849
55.19,0.765528,0.0235595
55.27,0.764797,0.0285519
55.31,0.763963,0.0202756
55.39,0.762622,0.0169995
55.47,0.762215,0.0131748
55.51,0.760752,0.0154085
55.59,0.758913,0.0239082
55.67,0.759035,0.0383762
55.71,0.75876,0.0384193
55.79,0.757846,0.0188374
55.87,0.758039,0.0406256
55.91,0.757978,0.0354646
55.99,0.758486,0.0390228
56.07,0.758587,0.046923
56.11,0.758892,0.0408333
56.19,0.750346,0.0743189
56.316,0.750854,0.036264
56.333,0.751199,0.0358251
56.39,0.751728,0.0316282
56.47,0.752246,0.0295512
56.51,0.752724,0.0211455
56.59,0.753252,0.0140565
56.67,0.753415,0.0222702
56.71,0.753801,0.00884068
56.79,0.753963,0.0146639
56.87,0.753872,0.025123
56.91,0.753415,0.016784
56.99,0.753557,0.0275566
57.07,0.753537,0.0499169
57.11,0.753181,0.0279367
57.19,0.753567,0.0175873
57.27,0.753882,0.041182
57.31,0.754045,0.00891122
57.39,0.754136,0.0372594
57.47,0.754238,0.0543529
57.51,0.75439,0.0314988
57.59,0.754248,0.0370987
57.67,0.754583,0.030527
57.712,0.754624,0.0369263
57.79,0.754522,0.0327999
57.87,0.753791,0.0518293
57.955,0.754146,0.0610305
58.01,0.753669,0.0533733
58.07,0.754136,0.0494271
58.11,0.754126,0.028885
58.19,0.754543,0.0332819
58.27,0.754797,0.0620846
58.31,0.754858,0.0372241
58.39,0.755315,0.0434314
58.47,0.755539,0.0376983
58.51,0.755335,0.0417032
59.636,0.755224,0.0184455
58.6165,0.755,0.0504891
59.71,0.754766,0.058593
58.7365,0.754218,0.0436038
58.8165,0.754339,0.0245862
58.8565,0.753161,0.0385291
58.9365,0.753648,0.015671
59.0165,0.753516,0.0225837
59.0565,0.753831,0.0276467
59.1365,0.754014,0.0343556
59.2165,0.754299,0.0229286
59.2565,0.754329,0.0249114
59.3365,0.75377,0.0172072
59.4165,0.754248,0.0136529
59.4565,0.753923,0.0203383
59.5365,0.753852,0.0314244
59.6165,0.753506,0.0339324
59.6565,0.753476,0.0187316
59.7365,0.753384,0.0273254
59.8165,0.753902,0.0217882
59.8565,0.753547,0.0221056
59.9365,0.75377,0.0299509
60.0165,0.753577,0.0399986
60.0565,0.753516,0.0357389
60.1365,0.752642,0.183636
60.2625,0.752917,0.0664266
60.2965,0.75252,0.0491253
60.3365,0.752846,0.0273175
60.4165,0.752591,0.0285049
60.4565,0.753171,0.0232969
60.5365,0.753323,0.0255267
60.6165,0.753079,0.0180184
60.6565,0.753232,0.0136882
60.7365,0.753679,0.0137078
60.8165,0.753709,0.0222741
60.8565,0.753659,0.0106747
60.9365,0.753587,0.00913459
61.0165,0.753598,0.0175246
61.0565,0.753516,0.00902878
61.1365,0.753608,0.00592122
61.2165,0.753923,0.051406
61.2565,0.753841,0.0214708
61.3365,0.754024,0.0108902
61.4165,0.753872,0.0420167
61.4565,0.754014,0.0242453
61.5365,0.753821,0.0195114
61.6165,0.753831,0.0400143
61.6565,0.753913,0.0326392
61.7365,0.754045,0.0248135
61.8165,0.750569,0.10503
61.9025,0.750965,0.0301821
61.9365,0.750589,0.0321219
62.0165,0.750915,0.0584206
62.0565,0.751179,0.0334151
62.1365,0.751555,0.00697536
62.2165,0.751677,0.0210672
62.2565,0.752866,0.00790018
62.3365,0.754116,0.0163216
62.4165,0.75499,0.0191979
62.4565,0.756199,0.0183946
62.5365,0.75622,0.0183554
62.6165,0.756596,0.0263143
62.6565,0.757053,0.0152047
62.7365,0.756941,0.017697
62.8165,0.756697,0.0259499
62.8565,0.756667,0.0218822
62.9365,0.756972,0.0244686
63.0165,0.757307,0.0405355
63.0565,0.757317,0.0388151
