0.119987,0.118659
0.1,0.125854
0.119987,0.134512
0.2,0.151829
0.280013,0.16939
0.319987,0.178902
0.4,0.183537
0.480013,0.18878
0.519987,0.191951
0.6,0.201585
0.680013,0.201707
0.719987,0.201463
0.8,0.20561
0.880013,0.211585
0.919987,0.210854
1,0.210854
1.08001,0.213171
1.11999,0.214024
1.2,0.212439
1.30404,0.220732
1.32103,0.221463
1.4,0.221585
1.48001,0.224878
1.54004,0.221951
1.6,0.223171
1.68001,0.226829
1.71999,0.227683
1.8,0.231829
1.88001,0.229268
1.91999,0.229024
2,0.228293
2.08001,0.227439
2.11999,0.22878
2.2,0.228293
2.28001,0.23061
2.31999,0.228171
2.4,0.228902
2.48001,0.231341
2.51999,0.235244
2.6,0.232195
2.68001,0.234634
2.71999,0.232683
2.8,0.237317
2.88001,0.234878
2.964,0.23878
3,0.240366
3.08001,0.234634
3.11999,0.238171
3.2,0.239268
3.28001,0.239634
3.31999,0.240122
3.4,0.241951
3.48001,0.241951
3.51999,0.243293
3.6,0.244878
3.68001,0.244268
3.71999,0.242317
3.8,0.241829
3.88001,0.24378
3.91999,0.24378
4,0.242073
4.08001,0.235244
4.11999,0.236829
4.2,0.239512
4.28001,0.243171
4.31999,0.243171
4.4,0.243049
4.48001,0.239878
4.51999,0.239756
4.64401,0.239634
4.68001,0.238415
4.71999,0.237561
4.8,0.238049
4.88001,0.240488
4.91999,0.242073
5,0.240854
5.08001,0.244146
5.11999,0.243537
5.2,0.249756
5.28001,0.251098
5.31999,0.251707
5.4,0.254146
5.48001,0.262073
5.51999,0.26439
5.6,0.277439
5.68001,0.286829
5.71999,0.292195
5.8,0.302317
5.88001,0.30561
5.91999,0.306341
6,0.305
6.08001,0.308415
6.11999,0.308659
6.21999,0.31122
6.32298,0.31122
6.34004,0.309634
6.4,0.31122
6.48001,0.313659
6.51999,0.31
6.6,0.310854
6.68001,0.309878
6.71999,0.312439
6.8,0.311098
6.88001,0.311585
6.91999,0.309878
7,0.311585
7.08001,0.31878
7.11999,0.323415
7.2,0.333171
7.28001,0.348415
7.31999,0.349756
7.4,0.362195
7.48001,0.365854
